device,input_type,layers,nodes,batch_size,input_size,output_size,#params,duration,tflops
Tesla T4, f16, 128, 2048, 512, 4000, 400, 541687808, 16.083164930343628, 10.346626135981845
Tesla T4, f16, 128, 2048, 512, 4000, 600, 542097408, 16.09815216064453, 10.344809893443847
Tesla T4, f16, 128, 2048, 512, 4000, 800, 542507008, 16.11258864402771, 10.343350565172747
Tesla T4, f16, 128, 2048, 512, 4000, 1000, 542916608, 16.131028652191162, 10.339327117551482
Tesla T4, f16, 128, 2048, 512, 6000, 200, 545374208, 16.20348048210144, 10.339689481075721
Tesla T4, f16, 128, 2048, 512, 6000, 400, 545783808, 16.22353982925415, 10.334661090132023
Tesla T4, f16, 128, 2048, 512, 6000, 600, 546193408, 16.216397523880005, 10.34697223538793
Tesla T4, f16, 128, 2048, 512, 6000, 800, 546603008, 16.25790762901306, 10.328293645729945
Tesla T4, f16, 128, 2048, 512, 6000, 1000, 547012608, 16.27094578742981, 10.327750787997942
Tesla T4, f16, 128, 2048, 512, 8000, 200, 549470208, 16.267302989959717, 10.376474084350843
Tesla T4, f16, 128, 2048, 512, 8000, 400, 549879808, 16.27904748916626, 10.376717503282588
Tesla T4, f16, 128, 2048, 512, 8000, 600, 550289408, 16.289101362228394, 10.378037583435704
Tesla T4, f16, 128, 2048, 512, 8000, 800, 550699008, 16.30558204650879, 10.375265033474976
Tesla T4, f16, 128, 2048, 512, 8000, 1000, 551108608, 16.341453552246094, 10.360190042845366
Tesla T4, f16, 128, 2048, 1024, 2000, 200, 537182208, 21.250783920288086, 15.530944638710805
Tesla T4, f16, 128, 2048, 1024, 2000, 400, 537591808, 21.25832223892212, 15.537275384341307
Tesla T4, f16, 128, 2048, 1024, 2000, 600, 538001408, 21.266751289367676, 15.542950617025257
Tesla T4, f16, 128, 2048, 1024, 2000, 800, 538411008, 21.31814980506897, 15.517281112103987
Tesla T4, f16, 128, 2048, 1024, 2000, 1000, 538820608, 21.312125205993652, 15.533475819769384
Tesla T4, f16, 128, 2048, 1024, 4000, 200, 541278208, 21.364498376846313, 15.566072515683869
Tesla T4, f16, 128, 2048, 1024, 4000, 400, 541687808, 21.377241611480713, 15.568565640220942
Tesla T4, f16, 128, 2048, 1024, 4000, 600, 542097408, 21.394749641418457, 15.567587985718445
Tesla T4, f16, 128, 2048, 1024, 4000, 800, 542507008, 21.41087031364441, 15.567620597972097
